provincia,periodo,anio,area,sexo,tasa_desempleo,prediccion,residuo,riesgo_real,riesgo_predicho
Panamá Oeste,2016-08,2016,rural,mujeres,10.212045354145191,9.727544,0.4845015232736092,critico,critico
Panamá Oeste,2017-08,2017,rural,mujeres,10.37992454154602,10.719375,-0.3394501151312266,critico,critico
Panamá Oeste,2018-08,2018,rural,mujeres,6.859638002676245,7.0536895,-0.1940514771516355,moderado,moderado
Panamá Oeste,2019-08,2019,rural,mujeres,6.925381453354699,7.4138637,-0.48848220555032995,moderado,moderado
Panamá Oeste,2021-10,2021,rural,mujeres,18.657023095257664,18.172548,0.48447480119028086,critico,critico
Panamá Oeste,2022-04,2022,rural,mujeres,11.60453808752026,12.01081,-0.40627181085620556,critico,critico
Panamá Oeste,2023-08,2023,rural,mujeres,17.71293473527033,17.508533,0.20440125748712745,critico,critico
Panamá Oeste,2024-10,2024,rural,mujeres,10.906085008799533,10.735476,0.17060946863839987,critico,critico
Panamá Oeste,2013-08,2013,rural,total,2.741225342653168,3.2098095,-0.4685841990491024,bajo,bajo
Panamá Oeste,2014-03,2014,rural,total,1.849797414624735,2.6426249,-0.792827440416769,bajo,bajo
Panamá Oeste,2014-08,2014,rural,total,2.577714012434242,2.6368926,-0.05917854470992312,bajo,bajo
Panamá Oeste,2015-03,2015,rural,total,3.926946901643466,3.8266554,0.10029151376504819,bajo,bajo
Panamá Oeste,2015-08,2015,rural,total,6.354070435546744,5.8228526,0.5312178240049956,moderado,bajo
Panamá Oeste,2016-03,2016,rural,total,3.6708571428571433,5.0060434,-1.3351862912859231,bajo,bajo
Panamá Oeste,2016-08,2016,rural,total,6.656594383220761,6.120858,0.5357361907769134,moderado,moderado
Panamá Oeste,2017-08,2017,rural,total,6.970720199824229,6.92935,0.041370300532237,moderado,moderado
Panamá Oeste,2018-08,2018,rural,total,3.180909999091817,4.0986767,-0.9177666824267376,bajo,bajo
Panamá Oeste,2019-08,2019,rural,total,5.590493125731881,5.5810905,0.009402675445016051,bajo,bajo
Panamá Oeste,2021-10,2021,rural,total,14.811394473254245,14.510542,0.30085255736068994,critico,critico
Panamá Oeste,2022-04,2022,rural,total,7.448883434507243,8.393552,-0.9446683919698078,moderado,critico
Panamá Oeste,2023-08,2023,rural,total,12.494816560815382,11.996001,0.49881531722407324,critico,critico
Panamá Oeste,2024-10,2024,rural,total,6.819752994151829,7.4060397,-0.5862867206614037,moderado,moderado
Panamá Oeste,2013-08,2013,total,hombres,3.282099601515419,2.9651742,0.31692540336478414,bajo,bajo
Panamá Oeste,2014-03,2014,total,hombres,2.909674314134446,3.4368932,-0.5272189105817406,bajo,bajo
Panamá Oeste,2014-08,2014,total,hombres,4.021043524726778,3.92403,0.09701345919027915,bajo,bajo
Panamá Oeste,2015-03,2015,total,hombres,3.9256122710466266,4.13962,-0.21400755622388123,bajo,bajo
Panamá Oeste,2015-08,2015,total,hombres,4.599272529321522,4.717899,-0.11862631635108567,bajo,bajo
Panamá Oeste,2016-03,2016,total,hombres,3.7,4.1255584,-0.4255583763122557,bajo,bajo
Panamá Oeste,2016-08,2016,total,hombres,6.11026369987002,5.554271,0.5559924787091317,moderado,bajo
Panamá Oeste,2017-03,2017,total,hombres,5.1,5.7220626,-0.6220625877380375,bajo,bajo
Panamá Oeste,2017-08,2017,total,hombres,5.975772660326304,5.716243,0.259529870104136,bajo,bajo
Panamá Oeste,2018-08,2018,total,hombres,5.473077526855195,5.317471,0.15560649948092742,bajo,bajo
Panamá Oeste,2019-08,2019,total,hombres,7.068387573574049,6.652467,0.4159207995872327,moderado,moderado
Panamá Oeste,2021-10,2021,total,hombres,18.722784406172472,18.9671,-0.24431573726014477,critico,critico
Panamá Oeste,2022-04,2022,total,hombres,11.510993279239818,11.163811,0.3471825492593492,critico,critico
Panamá Oeste,2023-08,2023,total,hombres,8.991735697612913,9.2866535,-0.29491782106384434,critico,critico
Panamá Oeste,2024-10,2024,total,hombres,8.866830189271314,8.463785,0.40304501776252444,critico,critico
Panamá Oeste,2013-08,2013,total,mujeres,4.724409448818897,4.6356444,0.08876501293632888,bajo,bajo
Panamá Oeste,2014-03,2014,total,mujeres,5.625170895444988,5.2320213,0.3931495636578788,bajo,bajo
Panamá Oeste,2014-08,2014,total,mujeres,4.977077973576803,5.238683,-0.26160525014756253,bajo,bajo
Panamá Oeste,2015-03,2015,total,mujeres,9.41268598277212,9.044727,0.3679586573326663,critico,critico
Panamá Oeste,2015-08,2015,total,mujeres,7.7185334227587745,8.095636,-0.37710294503907704,moderado,critico
Panamá Oeste,2016-03,2016,total,mujeres,10.0,9.798239,0.20176124572753906,critico,critico
Panamá Oeste,2016-08,2016,total,mujeres,7.205171549681025,7.439266,-0.23409465515295924,moderado,moderado
Panamá Oeste,2017-03,2017,total,mujeres,7.7,7.592255,0.10774488449096697,moderado,moderado
Panamá Oeste,2017-08,2017,total,mujeres,10.415831791478732,10.253317,0.16251491220627123,critico,critico
Panamá Oeste,2018-08,2018,total,mujeres,9.178309752907094,8.7144785,0.4638312601702772,critico,critico
Panamá Oeste,2019-08,2019,total,mujeres,10.140703438631776,10.261489,-0.12078547585796962,critico,critico
Panamá Oeste,2021-10,2021,total,mujeres,18.47232617687611,18.498554,-0.02622805286021901,critico,critico
Panamá Oeste,2022-04,2022,total,mujeres,14.89470688673876,14.638158,0.25654904219530295,critico,critico
Panamá Oeste,2023-08,2023,total,mujeres,15.975582037211415,15.9306135,0.044968519450184985,critico,critico
Panamá Oeste,2024-10,2024,total,mujeres,14.245373581944182,14.426539,-0.1811658391373605,critico,critico
Panamá Oeste,2013-08,2013,total,total,3.847988930769598,3.828677,0.019311991758977687,bajo,bajo
Panamá Oeste,2014-03,2014,total,total,4.009408745856944,4.264559,-0.25515004625731397,bajo,bajo
Panamá Oeste,2014-08,2014,total,total,4.40036532203598,4.405006,-0.004640609818268082,bajo,bajo
Panamá Oeste,2015-03,2015,total,total,6.111737134006012,5.858241,0.2534960527682193,moderado,bajo
Panamá Oeste,2015-08,2015,total,total,5.844064117052281,5.7845244,0.05953967628690027,bajo,bajo
Panamá Oeste,2016-03,2016,total,total,6.3,6.2944555,0.005544471740722479,moderado,moderado
Panamá Oeste,2016-08,2016,total,total,6.5606132602862255,6.0986876,0.46192561151303213,moderado,moderado
Panamá Oeste,2017-03,2017,total,total,6.2,6.175008,0.024992179870605646,moderado,moderado
Panamá Oeste,2017-08,2017,total,total,7.756353925534352,7.3662777,0.39007623083220366,moderado,moderado
Panamá Oeste,2018-08,2018,total,total,6.996993131401148,6.612546,0.38444716429909764,moderado,moderado
Panamá Oeste,2019-08,2019,total,total,8.303128275722711,7.766149,0.5369792316858462,critico,moderado
Panamá Oeste,2021-10,2021,total,total,18.623815794799,18.757523,-0.1337067882088121,critico,critico
Panamá Oeste,2022-04,2022,total,total,12.909485990514302,12.73682,0.17266576956703616,critico,critico
Panamá Oeste,2023-08,2023,total,total,11.97854754313266,12.060273,-0.08172562733853184,critico,critico
Panamá Oeste,2024-10,2024,total,total,11.16554863440345,10.574456,0.5910924194986649,critico,critico
Panamá Oeste,2013-08,2013,urbana,hombres,3.6781349938375527,3.5550716,0.1230634015066201,bajo,bajo
Panamá Oeste,2014-03,2014,urbana,hombres,3.2049566216875816,3.6487474,-0.4437908224652505,bajo,bajo
Panamá Oeste,2014-08,2014,urbana,hombres,4.334475581478169,4.5062156,-0.1717399908790087,bajo,bajo
Panamá Oeste,2015-03,2015,urbana,hombres,3.895738632044635,4.236249,-0.3405103379871033,bajo,bajo
Panamá Oeste,2015-08,2015,urbana,hombres,4.414363197762857,4.644305,-0.22994203142415515,bajo,bajo
Panamá Oeste,2016-03,2016,urbana,hombres,4.324417679126556,4.283452,0.04096564512997425,bajo,bajo
Panamá Oeste,2016-08,2016,urbana,hombres,6.337324257082614,5.6392164,0.6981078340479456,moderado,bajo
Panamá Oeste,2017-08,2017,urbana,hombres,6.025827967041784,6.441736,-0.41590825427169253,moderado,moderado
Panamá Oeste,2018-08,2018,urbana,hombres,6.285391094742086,5.7254715,0.5599195981600547,moderado,bajo
Panamá Oeste,2019-08,2019,urbana,hombres,7.487600999530677,7.453329,0.03427191322696643,moderado,moderado
Panamá Oeste,2021-10,2021,urbana,hombres,19.723781802238488,19.712809,0.010973193229698808,critico,critico
Panamá Oeste,2022-04,2022,urbana,hombres,12.614203454894437,12.814379,-0.2001752835088837,critico,critico
Panamá Oeste,2023-08,2023,urbana,hombres,8.876424248955031,8.875885,0.0005392391894059045,critico,critico
Panamá Oeste,2024-10,2024,urbana,hombres,9.811617456228388,9.668236,0.14338167741979468,critico,critico
Panamá Oeste,2013-08,2013,urbana,mujeres,4.600312041116005,4.9461308,-0.345818711447472,bajo,bajo
Panamá Oeste,2014-03,2014,urbana,mujeres,6.062228313240112,5.651434,0.4107943685379638,moderado,bajo
Panamá Oeste,2014-08,2014,urbana,mujeres,5.31526949671583,5.8442583,-0.5289888116948145,bajo,bajo
Panamá Oeste,2015-03,2015,urbana,mujeres,10.096767551986822,9.809171,0.2875968290253965,critico,critico
Panamá Oeste,2015-08,2015,urbana,mujeres,7.574554578079843,7.595202,-0.020647391066885845,moderado,moderado
Panamá Oeste,2016-03,2016,urbana,mujeres,10.004728132387706,9.93721,0.0675180493798937,critico,critico
Panamá Oeste,2016-08,2016,urbana,mujeres,6.813009535332585,7.3262563,-0.5132467398444174,moderado,moderado
Panamá Oeste,2017-08,2017,urbana,mujeres,10.419696654893,9.970387,0.4493091960917308,critico,critico
Panamá Oeste,2018-08,2018,urbana,mujeres,9.476496694140025,9.311474,0.16502284770447773,critico,critico
Panamá Oeste,2019-08,2019,urbana,mujeres,10.549337677976906,10.441652,0.10768538000327332,critico,critico
Panamá Oeste,2021-10,2021,urbana,mujeres,18.45274403527423,18.577332,-0.1245875076945211,critico,critico
Panamá Oeste,2022-04,2022,urbana,mujeres,15.300275702241578,14.956132,0.34414376712194894,critico,critico
Panamá Oeste,2023-08,2023,urbana,mujeres,15.773101688032948,15.657648,0.11545360148509687,critico,critico
Panamá Oeste,2024-10,2024,urbana,mujeres,14.750488052790372,14.959584,-0.20909618335464764,critico,critico
Panamá Oeste,2013-08,2013,urbana,total,4.058549882398595,4.1297307,-0.07118081904793794,bajo,bajo
Panamá Oeste,2014-03,2014,urbana,total,4.415661010797568,4.421594,-0.005933132116250128,bajo,bajo
Panamá Oeste,2014-08,2014,urbana,total,4.748779551313696,4.8894825,-0.14070294685524942,bajo,bajo
Panamá Oeste,2015-03,2015,urbana,total,6.529685955906145,6.416174,0.11351202096962165,moderado,moderado
Panamá Oeste,2015-08,2015,urbana,total,5.743298891050497,5.8815794,-0.13828050805838998,bajo,bajo
Panamá Oeste,2016-03,2016,urbana,total,6.838576283671795,6.8692713,-0.030694994709552503,moderado,moderado
Panamá Oeste,2016-08,2016,urbana,total,6.542703150912106,6.4622226,0.08048057477074888,moderado,moderado
Panamá Oeste,2017-08,2017,urbana,total,7.892656659403978,7.5473895,0.34526715211027703,moderado,moderado
Panamá Oeste,2018-08,2018,urbana,total,7.646111482298236,7.4614444,0.18466710439906642,moderado,moderado
Panamá Oeste,2019-08,2019,urbana,total,8.765381914932929,8.607083,0.15829859431525328,critico,critico
Panamá Oeste,2021-10,2021,urbana,total,19.20093484744208,19.12723,0.07370515689032331,critico,critico
Panamá Oeste,2022-04,2022,urbana,total,13.755688378727164,13.469963,0.2857253049966957,critico,critico
Panamá Oeste,2023-08,2023,urbana,total,11.90326923015724,11.925818,-0.022549213141099145,critico,critico
Panamá Oeste,2024-10,2024,urbana,total,11.995049911019654,11.652531,0.3425192408536386,critico,critico
Veraguas,2011-08,2011,rural,hombres,1.7878300609343265,1.8700143,-0.08218424894879117,bajo,bajo
Veraguas,2012-08,2012,rural,hombres,1.713031049982393,1.8765084,-0.16347730515829295,bajo,bajo
Veraguas,2013-08,2013,rural,hombres,1.6608968843175316,1.4597565,0.20114039074911116,bajo,bajo
Veraguas,2014-03,2014,rural,hombres,1.6597763884080403,1.5109578,0.14881855130324295,bajo,bajo
Veraguas,2014-08,2014,rural,hombres,1.0249671484888303,1.2512853,-0.22631816607110622,bajo,bajo
Veraguas,2015-03,2015,rural,hombres,0.8891928864569083,1.0417482,-0.15255527962738125,bajo,bajo
Veraguas,2015-08,2015,rural,hombres,1.5295696150273506,1.4108189,0.11875068058673777,bajo,bajo
Veraguas,2016-03,2016,rural,hombres,1.711309523809524,1.2404027,0.47090682529267824,bajo,bajo
Veraguas,2016-08,2016,rural,hombres,1.8920769278645675,2.1884942,-0.296417277610286,bajo,bajo
Veraguas,2017-08,2017,rural,hombres,2.439181638442362,2.2644198,0.17476184435972053,bajo,bajo
Veraguas,2018-08,2018,rural,hombres,1.980766470503804,1.8582387,0.12252777345180199,bajo,bajo
Veraguas,2019-08,2019,rural,hombres,3.450450633735479,3.1184494,0.3320011841962942,bajo,bajo
Veraguas,2021-10,2021,rural,hombres,3.728551424331724,3.943009,-0.21445747535699677,bajo,bajo
Veraguas,2022-04,2022,rural,hombres,2.729325733949888,2.5935543,0.13577147560333058,bajo,bajo
Veraguas,2023-08,2023,rural,hombres,2.296628354118422,2.3028162,-0.006187798454210025,bajo,bajo
Veraguas,2024-10,2024,rural,hombres,3.580604013582221,3.6126897,-0.03208571992302822,bajo,bajo
Veraguas,2011-08,2011,rural,mujeres,2.3881547524279574,2.654384,-0.2662291453534147,bajo,bajo
Veraguas,2012-08,2012,rural,mujeres,3.301999048072347,2.556951,0.7450480020823567,bajo,bajo
Veraguas,2013-08,2013,rural,mujeres,3.5008348144557546,3.2403026,0.26053225174213157,bajo,bajo
Veraguas,2014-03,2014,rural,mujeres,4.38096346288108,4.511377,-0.13041339487648873,bajo,bajo
Veraguas,2014-08,2014,rural,mujeres,3.233010741252792,3.705172,-0.4721613206673738,bajo,bajo
Veraguas,2015-03,2015,rural,mujeres,5.582177814029364,5.3690567,0.2131211123692074,bajo,bajo
Veraguas,2015-08,2015,rural,mujeres,4.513702310585707,4.142659,0.3710431232688123,bajo,bajo
Veraguas,2016-03,2016,rural,mujeres,3.5694310265927696,4.0506024,-0.48117140947290427,bajo,bajo
Veraguas,2016-08,2016,rural,mujeres,1.3554441189613229,1.7905022,-0.4350580716285819,bajo,bajo
Veraguas,2017-08,2017,rural,mujeres,3.672106824925816,3.3477075,0.32439931493130914,bajo,bajo
Veraguas,2018-08,2018,rural,mujeres,3.4576640348488974,3.6243846,-0.16672060679844147,bajo,bajo
Veraguas,2019-08,2019,rural,mujeres,5.269315363376855,5.061935,0.20738041540932528,bajo,bajo
Veraguas,2021-10,2021,rural,mujeres,6.618761578622355,6.568899,0.049862423959268654,moderado,moderado
Veraguas,2022-04,2022,rural,mujeres,5.374823196605375,5.584518,-0.20969475917465452,bajo,bajo
Veraguas,2023-08,2023,rural,mujeres,5.529309679907443,5.540331,-0.011021206933377492,bajo,bajo
Veraguas,2024-10,2024,rural,mujeres,9.99853501318488,9.5217285,0.47680649755987936,critico,critico
Veraguas,2011-08,2011,rural,total,1.9138835957610405,2.4076438,-0.49376019925238723,bajo,bajo
Veraguas,2012-08,2012,rural,total,2.123377122224783,2.0164437,0.10693339282414804,bajo,bajo
Veraguas,2013-08,2013,rural,total,2.159323023052232,2.0798755,0.07944755384446811,bajo,bajo
Veraguas,2014-03,2014,rural,total,2.365328626812086,2.384549,-0.01922027569951057,bajo,bajo
Veraguas,2014-08,2014,rural,total,1.6331971115114765,2.3258564,-0.6926593357083721,bajo,bajo
Veraguas,2015-03,2015,rural,total,2.2457339895670625,2.294173,-0.0484390126759795,bajo,bajo
Veraguas,2015-08,2015,rural,total,2.357766012974424,2.4489872,-0.09122123258526837,bajo,bajo
Veraguas,2016-03,2016,rural,total,2.237913394336768,2.341076,-0.10316250288002893,bajo,bajo
Veraguas,2016-08,2016,rural,total,1.7339264288431713,1.912294,-0.17836760134634289,bajo,bajo
Veraguas,2017-08,2017,rural,total,2.829662261380323,2.6703243,0.15933793581879963,bajo,bajo
Veraguas,2018-08,2018,rural,total,2.4404366799892667,2.7463515,-0.30591480049474207,bajo,bajo
Veraguas,2019-08,2019,rural,total,4.0015881568872125,4.1532884,-0.1517002075231879,bajo,bajo
Veraguas,2021-10,2021,rural,total,4.512640877246421,4.877664,-0.36502321195646026,bajo,bajo
Veraguas,2022-04,2022,rural,total,3.5193314326228298,3.8184087,-0.29907729502304425,bajo,bajo
Veraguas,2023-08,2023,rural,total,3.2855057289900165,3.1848993,0.10060639885085632,bajo,bajo
Veraguas,2024-10,2024,rural,total,5.692762008075695,5.7434893,-0.05072725736619965,bajo,bajo
Veraguas,2011-08,2011,total,hombres,2.7841196389991265,2.931577,-0.14745732824025337,bajo,bajo
Veraguas,2012-08,2012,total,hombres,3.1506829175059177,2.7779372,0.3727457436625339,bajo,bajo
Veraguas,2013-08,2013,total,hombres,2.7797091167080525,2.6300251,0.1496839683163289,bajo,bajo
Veraguas,2014-03,2014,total,hombres,1.8936830231246475,2.1968598,-0.3031768134537216,bajo,bajo
Veraguas,2014-08,2014,total,hombres,2.4969506638439865,2.221868,0.2750826256664962,bajo,bajo
Veraguas,2015-03,2015,total,hombres,2.2862710763408365,2.5392964,-0.25302531228526215,bajo,bajo
Veraguas,2015-08,2015,total,hombres,2.93450845920594,2.5386071,0.39590133869202404,bajo,bajo
Veraguas,2016-03,2016,total,hombres,2.8000000000000003,2.8345942,-0.03459424972534153,bajo,bajo
Veraguas,2016-08,2016,total,hombres,3.2001727488663354,3.1272304,0.07294234305884029,bajo,bajo
Veraguas,2017-03,2017,total,hombres,3.0,2.9754908,0.024509191513061523,bajo,bajo
Veraguas,2017-08,2017,total,hombres,3.3936352832431003,3.434822,-0.041186799276430985,bajo,bajo
Veraguas,2018-08,2018,total,hombres,2.56736865942029,2.7103577,-0.14298900659533498,bajo,bajo
Veraguas,2019-08,2019,total,hombres,4.519088652778939,4.399739,0.11934986417420301,bajo,bajo
Veraguas,2021-10,2021,total,hombres,6.407255705090696,6.248194,0.15906148740881143,moderado,moderado
Veraguas,2022-04,2022,total,hombres,4.136334517500437,4.596279,-0.4599446267866725,bajo,bajo
Veraguas,2023-08,2023,total,hombres,2.748257342018055,3.0004933,-0.2522359460221062,bajo,bajo
Veraguas,2024-10,2024,total,hombres,5.2998056245848,5.00306,0.2967457605406105,bajo,bajo
Veraguas,2011-08,2011,total,mujeres,3.740733700817335,3.6790576,0.061676102703321245,bajo,bajo
Veraguas,2012-08,2012,total,mujeres,2.813564822326789,2.8511288,-0.03756399427782542,bajo,bajo
Veraguas,2013-08,2013,total,mujeres,4.444956241363427,4.1838956,0.2610606534422848,bajo,bajo
Veraguas,2014-03,2014,total,mujeres,5.191140776699029,4.841167,0.34997380358501573,bajo,bajo
Veraguas,2014-08,2014,total,mujeres,4.775674728356116,4.9436755,-0.1680007896797724,bajo,bajo
Veraguas,2015-03,2015,total,mujeres,6.945876988219967,7.029847,-0.08397015686059905,moderado,moderado
Veraguas,2015-08,2015,total,mujeres,5.227342165930617,5.112476,0.11486629389082204,bajo,bajo
Veraguas,2016-03,2016,total,mujeres,6.2,6.1826615,0.017338466644287287,moderado,moderado
Veraguas,2016-08,2016,total,mujeres,2.062298603651987,2.4200728,-0.3577741903085845,bajo,bajo
Veraguas,2017-03,2017,total,mujeres,6.6000000000000005,5.7952046,0.8047953605651861,moderado,bajo
Veraguas,2017-08,2017,total,mujeres,4.089229286058593,3.9791267,0.11010259424035596,bajo,bajo
Veraguas,2018-08,2018,total,mujeres,4.914487421696331,4.589173,0.32531458157792237,bajo,bajo
Veraguas,2019-08,2019,total,mujeres,5.408567090623989,5.604392,-0.19582496107278846,bajo,bajo
Veraguas,2021-10,2021,total,mujeres,7.131046989172756,7.043425,0.08762190601235531,moderado,moderado
Veraguas,2022-04,2022,total,mujeres,6.602316602316602,6.5720224,0.030294164267285595,moderado,moderado
Veraguas,2023-08,2023,total,mujeres,6.161944573463384,6.090133,0.07181138330835513,moderado,moderado
Veraguas,2024-10,2024,total,mujeres,10.14042806916545,10.363367,-0.2229390115230263,critico,critico
Veraguas,2011-08,2011,total,total,3.0589288834527344,3.0831723,-0.024243437866845685,bajo,bajo
Veraguas,2012-08,2012,total,total,3.0455722842803947,2.9494321,0.09614014965209883,bajo,bajo
Veraguas,2013-08,2013,total,total,3.329499767134615,3.160389,0.16911082060141203,bajo,bajo
Veraguas,2014-03,2014,total,total,2.939930689256835,3.242564,-0.3026332736795663,bajo,bajo
Veraguas,2014-08,2014,total,total,3.2359823044058995,3.4217172,-0.18573486249473525,bajo,bajo
Veraguas,2015-03,2015,total,total,3.880879839488742,4.3286457,-0.447765866688016,bajo,bajo
Veraguas,2015-08,2015,total,total,3.709055424716402,4.092133,-0.3830776204801314,bajo,bajo
Veraguas,2016-03,2016,total,total,4.0,4.2063246,-0.20632457733154297,bajo,bajo
Veraguas,2016-08,2016,total,total,2.80305515205473,2.9126124,-0.10955728614717408,bajo,bajo
Veraguas,2017-03,2017,total,total,4.3,3.7110877,0.5889122962951658,bajo,bajo
Veraguas,2017-08,2017,total,total,3.63984492744007,3.679424,-0.03957912003002262,bajo,bajo
Veraguas,2018-08,2018,total,total,3.418888207496122,3.4091835,0.009704705298856364,bajo,bajo
Veraguas,2019-08,2019,total,total,4.838464632021091,4.9137487,-0.07528410912881167,bajo,bajo
Veraguas,2021-10,2021,total,total,6.6556242907866325,6.4719,0.1837243045195427,moderado,moderado
Veraguas,2022-04,2022,total,total,5.027247196235609,5.4087267,-0.3814794959640979,bajo,bajo
Veraguas,2023-08,2023,total,total,3.9646199959544695,3.907282,0.05733788192553879,bajo,bajo
Veraguas,2024-10,2024,total,total,7.11190474357889,7.4396434,-0.327738639447233,moderado,moderado
Veraguas,2011-08,2011,urbana,hombres,5.400300016667592,5.199102,0.20119809177135206,bajo,bajo
Veraguas,2012-08,2012,urbana,hombres,6.666666666666667,5.785428,0.8812386194864912,moderado,bajo
Veraguas,2013-08,2013,urbana,hombres,5.506779826358404,5.197638,0.30914179153784715,bajo,bajo
Veraguas,2014-03,2014,urbana,hombres,2.420131090434065,3.3343554,-0.9142242638750169,bajo,bajo
Veraguas,2014-08,2014,urbana,hombres,5.827463178117282,4.9641438,0.8633194250655238,bajo,bajo
Veraguas,2015-03,2015,urbana,hombres,5.272952853598015,5.32466,-0.05170697077332331,bajo,bajo
Veraguas,2015-08,2015,urbana,hombres,6.010212842875864,5.70808,0.30213302796497565,moderado,bajo
Veraguas,2016-03,2016,urbana,hombres,5.385398352919404,5.958359,-0.5729604117290332,bajo,bajo
Veraguas,2016-08,2016,urbana,hombres,6.165349887133183,5.7947874,0.37056248021179616,moderado,bajo
Veraguas,2017-08,2017,urbana,hombres,5.447398843930635,5.382869,0.06453007714596737,bajo,bajo
Veraguas,2018-08,2018,urbana,hombres,3.8744460181843103,4.577891,-0.7034448547710119,bajo,bajo
Veraguas,2019-08,2019,urbana,hombres,6.846886771548859,6.048721,0.7981659349094548,moderado,moderado
Veraguas,2021-10,2021,urbana,hombres,11.762985249258284,10.842421,0.9205646712553541,critico,critico
Veraguas,2022-04,2022,urbana,hombres,7.084591464239037,7.2751884,-0.1905969818058848,moderado,moderado
Veraguas,2023-08,2023,urbana,hombres,3.67496403504948,4.3394146,-0.6644505615081373,bajo,bajo
Veraguas,2024-10,2024,urbana,hombres,9.034146341463414,8.622341,0.4118051854575544,critico,critico
Veraguas,2011-08,2011,urbana,mujeres,4.9770792403405375,4.677596,0.2994831481164164,bajo,bajo
Veraguas,2012-08,2012,urbana,mujeres,2.227457699721568,3.1319196,-0.9044619226996966,bajo,bajo
Veraguas,2013-08,2013,urbana,mujeres,5.529098892943287,6.0774426,-0.5483437530833246,bajo,moderado
Veraguas,2014-03,2014,urbana,mujeres,6.074055287851889,5.636411,0.43764409781893043,moderado,bajo
Veraguas,2014-08,2014,urbana,mujeres,6.655865197666882,6.602925,0.05294037390589601,moderado,moderado
Veraguas,2015-03,2015,urbana,mujeres,8.498780912574016,8.828285,-0.3295043047111399,critico,critico
Veraguas,2015-08,2015,urbana,mujeres,5.990915885701144,5.909381,0.08153497292038203,bajo,bajo
Veraguas,2016-03,2016,urbana,mujeres,9.2672537846083,8.511273,0.755980400514062,critico,critico
Veraguas,2016-08,2016,urbana,mujeres,2.894906134861688,3.2753131,-0.3804070041001042,bajo,bajo
Veraguas,2017-08,2017,urbana,mujeres,4.659566375047547,4.733199,-0.07363274452032442,bajo,bajo
Veraguas,2018-08,2018,urbana,mujeres,6.679494227597581,6.260483,0.4190114395116433,moderado,moderado
Veraguas,2019-08,2019,urbana,mujeres,5.566780093577202,5.7394385,-0.17265844020575738,bajo,bajo
Veraguas,2021-10,2021,urbana,mujeres,7.594615189230379,8.249847,-0.655232222878996,moderado,critico
Veraguas,2022-04,2022,urbana,mujeres,7.877611000314895,7.437311,0.44029982782954313,moderado,moderado
Veraguas,2023-08,2023,urbana,mujeres,6.890616324264299,6.3537583,0.5368579891507732,moderado,moderado
Veraguas,2024-10,2024,urbana,mujeres,10.322036281816905,10.410643,-0.0886063420844625,critico,critico
Veraguas,2011-08,2011,urbana,total,5.2170625669460025,5.0879717,0.12909087962910792,bajo,bajo
Veraguas,2012-08,2012,urbana,total,4.824132515482858,4.824474,-0.00034134239678085265,bajo,bajo
Veraguas,2013-08,2013,urbana,total,5.516620763000736,5.3085103,0.20811045950342155,bajo,bajo
Veraguas,2014-03,2014,urbana,total,3.953284205485647,4.2073007,-0.2540164575087376,bajo,bajo
Veraguas,2014-08,2014,urbana,total,6.170224176767134,6.2496996,-0.07947541582319761,moderado,moderado
Veraguas,2015-03,2015,urbana,total,6.669347137759461,6.6804166,-0.011069446255431714,moderado,moderado
Veraguas,2015-08,2015,urbana,total,6.001720560700369,5.9726067,0.029113901764822536,moderado,bajo
Veraguas,2016-03,2016,urbana,total,7.115192243568369,7.154639,-0.039446523674062206,moderado,moderado
Veraguas,2016-08,2016,urbana,total,4.707661027552589,4.751067,-0.04340613400746918,bajo,bajo
Veraguas,2017-08,2017,urbana,total,5.115110029679938,5.177467,-0.06235683967430994,bajo,bajo
Veraguas,2018-08,2018,urbana,total,5.147590887541482,5.146973,0.0006177544543239932,bajo,bajo
Veraguas,2019-08,2019,urbana,total,6.26495540569937,6.3704267,-0.10547124911630412,moderado,moderado
Veraguas,2021-10,2021,urbana,total,9.88169479090242,10.095594,-0.21389961522550927,critico,critico
Veraguas,2022-04,2022,urbana,total,7.450961375263682,7.4061694,0.04479196074341818,moderado,moderado
Veraguas,2023-08,2023,urbana,total,5.089257368922318,5.0872293,0.0020281170607461263,bajo,bajo
Veraguas,2024-10,2024,urbana,total,9.61923420929341,9.535096,0.08413804077534337,critico,critico
